date,close,open,high,low,volume,change
2014年11月5日,132.86,137.32,137.32,132.27,8.44M,-3.44%
2014年11月4日,137.6,141.35,141.35,137.27,6.15M,-2.71%
2014年11月3日,141.43,142.5,142.62,141.32,2.71M,-0.73%
2014年10月31日,142.47,141.34,142.64,140.32,4.01M,0.84%
2014年10月30日,141.28,143.64,143.64,141,5.40M,-1.83%
2014年10月29日,143.92,144.36,145.05,143.16,2.36M,-0.30%
2014年10月28日,144.35,143.02,144.64,142.89,2.26M,0.78%
2014年10月27日,143.24,142.7,144.64,140.81,3.08M,-0.89%
2014年10月24日,144.52,144.5,145.35,143.35,2.20M,-0.07%
2014年10月23日,144.62,144.15,145.71,143.54,3.51M,0.01%
2014年10月22日,144.61,144.04,144.96,143.18,2.51M,0.36%
2014年10月21日,144.09,142.73,144.85,142.36,4.39M,1.05%
2014年10月20日,142.59,143.98,144.09,142.18,3.62M,-0.76%
2014年10月17日,143.68,143.64,144.59,142.64,3.41M,0.45%
2014年10月16日,143.04,141.91,143.81,141.91,2.63M,0.04%
2014年10月15日,142.98,140.68,143.26,140.65,2.45M,1.60%
2014年10月14日,140.73,140.91,142.72,140.4,3.18M,-0.77%
2014年10月13日,141.82,143.46,143.53,139.71,5.85M,-1.89%
2014年10月10日,144.54,144.56,145.27,143.36,4.75M,-0.63%
2014年10月9日,145.46,145.34,145.68,144.16,3.99M,-0.34%
2014年10月8日,145.95,146.36,146.46,143.46,5.02M,-0.99%
2014年9月30日,147.41,147.95,148.17,146.54,2.37M,-0.24%
2014年9月29日,147.76,147.57,148.36,146.72,2.58M,0.14%
2014年9月26日,147.55,146.82,148.29,144.73,2.50M,0.11%
2014年9月25日,147.39,146.29,149.07,146.27,6.25M,1.17%
2014年9月24日,145.68,142.26,145.91,141.46,4.78M,1.76%
2014年9月23日,143.16,142.46,143.18,142.15,3.80M,0.35%
2014年9月22日,142.66,146.1,146.1,142.58,4.09M,-2.45%
2014年9月19日,146.24,144.77,146.35,144.09,2.49M,1.00%
2014年9月18日,144.8,143.65,144.89,142.8,2.91M,0.66%
2014年9月17日,143.85,144.06,145.04,143.04,2.84M,0.49%
2014年9月16日,143.15,145.91,146,142.74,3.83M,-1.21%
2014年9月15日,144.91,147.18,147.19,144.36,3.58M,-10.80%
2014年9月12日,162.45,161.49,162.65,160.32,1.74M,0.29%
2014年9月11日,161.98,163.87,164.82,161.48,3.19M,-1.18%
2014年9月10日,163.91,163.7,165,163.01,1.79M,-0.10%
2014年9月9日,164.08,167.65,167.97,164,2.06M,-2.05%
2014年9月5日,167.51,165.7,168.16,165.21,3.47M,1.48%
2014年9月4日,165.06,164.7,165.94,163.68,2.40M,0.15%
2014年9月3日,164.82,162.58,167.42,162.56,4.20M,1.39%
2014年9月2日,162.56,158.81,162.64,158.03,4.12M,2.59%
2014年9月1日,158.45,158.2,159.5,157.71,1.65M,0.14%
2014年8月29日,158.23,156,158.59,155,2.38M,1.42%
2014年8月28日,156.02,156,158.36,156,1.76M,-0.22%
2014年8月27日,156.37,157.72,157.78,156.18,1.38M,-0.86%
2014年8月26日,157.72,158.5,159.42,156.96,1.66M,-0.65%
2014年8月25日,158.75,159.27,160.15,158.3,1.54M,-0.33%
2014年8月22日,159.27,160,160.39,158.75,1.86M,-0.44%
2014年8月21日,159.97,162,162.32,159,1.89M,-1.25%
2014年8月20日,162,158.74,162.06,158.5,3.71M,2.09%
2014年8月19日,158.68,159.75,159.75,158.45,3.21M,-0.67%
2014年8月18日,159.75,162,162.3,159.1,4.17M,-1.11%
2014年8月15日,161.54,162.2,162.49,161.13,2.18M,0.05%
2014年8月14日,161.46,162.02,163.44,161.28,2.30M,-0.63%
2014年8月13日,162.49,162.04,164.78,160.8,3.45M,0.28%
2014年8月12日,162.04,161.81,162.75,160.15,1.96M,-0.63%
2014年8月11日,163.07,162.48,163.2,161.51,2.01M,0.57%
2014年8月8日,162.14,161.96,163.33,159.8,2.38M,0.96%
2014年8月7日,160.6,163.1,164.39,160.5,2.54M,-1.67%
2014年8月6日,163.32,164.8,165.78,162,2.03M,-1.76%
2014年8月5日,166.25,164,166.66,161.67,3.84M,1.13%
2014年8月4日,164.4,163,165.62,162.29,3.88M,0.87%
2014年8月1日,162.98,160.17,164.3,159.62,4.33M,1.69%
2014年7月31日,160.27,158.29,160.38,156.96,2.52M,1.11%
2014年7月30日,158.51,160.74,160.74,156.5,5.49M,-1.58%
2014年7月29日,161.06,164.3,164.3,160.26,3.60M,-1.94%
2014年7月28日,164.25,164.23,167.99,162.92,4.30M,0.23%
2014年7月25日,163.88,164,166.05,161.06,2.78M,0.21%
2014年7月24日,163.53,163.76,169.1,162.3,3.57M,-0.22%
2014年7月23日,163.89,162,165,161.6,2.78M,0.42%
2014年7月22日,163.2,159.6,164,159.6,2.98M,1.38%
2014年7月21日,160.98,160.39,162.88,158.59,3.01M,0.00%
2014年7月18日,160.98,153.59,165,152.7,7.49M,4.70%
2014年7月17日,153.75,154.09,155.55,152,2.02M,-0.53%
2014年7月16日,154.57,153.85,156.78,153.85,2.45M,0.49%
2014年7月15日,153.81,149.11,158,149.11,5.88M,2.70%
2014年7月14日,149.77,141.87,150.89,141.5,4.65M,5.57%
2014年7月11日,141.87,141.47,143.09,141.12,1.84M,0.59%
2014年7月10日,141.04,141.12,141.83,140.6,1.22M,-0.14%
2014年7月9日,141.24,142,142.87,141.02,1.43M,-0.66%
2014年7月8日,142.18,144.1,144.17,141.02,2.11M,-1.37%
2014年7月7日,144.16,142.8,144.28,142.21,2.29M,0.59%
2014年7月4日,143.32,143.4,144.18,142.72,1.54M,0.04%
2014年7月3日,143.26,142.21,143.4,141.4,1.93M,0.83%
2014年7月2日,142.08,142.03,142.35,141,1.21M,0.22%
2014年7月1日,141.77,142.59,142.59,140.8,1.19M,-0.15%
2014年6月30日,141.98,141.18,142.89,140.4,2.44M,1.14%
2014年6月27日,140.38,141.42,141.42,139.22,2.65M,-0.89%
2014年6月26日,141.64,142.23,142.98,141.41,3.63M,-0.41%
2014年6月25日,142.23,145.33,145.33,141.5,3.82M,-4.35%
2014年6月24日,148.7,142.38,148.91,142.32,4.24M,4.64%
2014年6月23日,142.1,139.55,142.16,139.42,3.19M,2.04%
2014年6月20日,139.26,138.82,139.64,138.47,1.32M,0.30%
2014年6月19日,138.85,139.6,140.18,138.64,1.27M,-0.55%
2014年6月18日,139.62,139.82,140.41,139.46,1.54M,0.25%
2014年6月17日,139.26,140.27,140.27,138.36,1.80M,-0.80%
2014年6月16日,140.38,139,140.71,138.55,1.79M,1.05%
2014年6月13日,138.92,138.81,139.85,137.42,1.87M,0.12%
2014年6月12日,138.76,140.06,140.06,138.29,1.26M,-0.85%
2014年6月11日,139.95,140.68,141.26,139.28,1.19M,-0.55%
2014年6月10日,140.73,139.32,141.17,139.32,2.12M,1.02%
2014年6月9日,139.3,138.46,140.36,138.46,1.10M,-0.23%
2014年6月6日,139.63,140.62,141.5,138.45,1.04M,-0.76%
2014年6月5日,140.7,137.38,140.91,135.76,2.27M,2.40%
2014年6月4日,137.41,139.08,139.44,136.38,1.15M,-1.06%
2014年6月3日,138.88,139.09,140.46,138.41,1.44M,-0.29%
2014年5月30日,139.29,140.23,141.16,139.11,1.01M,-0.69%
2014年5月29日,140.26,139.76,141.76,139.51,1.11M,0.23%
2014年5月28日,139.95,138.99,140.91,138.91,1.38M,0.48%
2014年5月27日,139.27,139.09,141.59,138.96,1.43M,-0.24%
2014年5月26日,139.61,140.82,140.82,138.96,980.16K,0.83%
2014年5月23日,138.46,136.36,138.89,136.35,1.54M,1.50%
2014年5月22日,136.41,137.18,139.64,136.05,2.05M,-0.63%
2014年5月21日,137.27,131,137.87,130.86,4.26M,4.15%
2014年5月20日,131.8,134.64,135.85,130.55,5.16M,-2.03%
2014年5月19日,134.53,138.64,139.09,134.49,6.19M,-4.63%
2014年5月16日,141.05,141.96,142.82,140.61,2.03M,-0.63%
2014年5月15日,141.96,140.89,142.8,140.46,1.87M,0.57%
2014年5月14日,141.15,145.45,146.3,140.01,3.74M,-3.40%
2014年5月13日,146.13,146.15,146.92,145.05,1.75M,-0.11%
2014年5月12日,146.28,147.54,147.55,145,2.88M,0.18%
2014年5月9日,146.02,146.05,147.55,145.73,1.84M,-0.03%
2014年5月8日,146.06,146.18,147.72,145.84,1.62M,0.01%
2014年5月7日,146.05,146.92,146.92,145.09,1.32M,-0.08%
2014年5月6日,146.17,145.46,147.91,145.46,1.50M,0.34%
2014年5月5日,145.68,148.64,148.64,142.8,4.04M,-2.22%
2014年4月30日,148.98,149.05,149.35,147.76,2.11M,0.18%
2014年4月29日,148.72,148,150.44,147.7,3.08M,0.49%
2014年4月28日,147.99,147.35,149.6,145.28,3.63M,-1.15%
2014年4月25日,149.72,152.71,152.73,147.08,10.55M,-6.30%
2014年4月24日,159.78,160.14,160.65,157.91,1.38M,-0.17%
2014年4月23日,160.05,156.44,160.45,156.39,3.71M,2.28%
2014年4月22日,156.48,156.36,159.21,155.93,2.46M,0.05%
2014年4月21日,156.41,158.19,159.98,156.36,2.02M,-1.86%
2014年4月18日,159.37,159.09,161.61,157.55,2.16M,0.06%
2014年4月17日,159.27,155.27,160,154.74,3.27M,2.44%
2014年4月16日,155.47,157.91,158.69,154.72,2.42M,-1.99%
2014年4月15日,158.63,157.46,159.88,157.46,2.85M,0.07%
2014年4月14日,158.51,158.82,161.19,157.27,2.95M,-0.98%
2014年4月11日,160.07,156.36,163.27,156.36,9.92M,3.88%
2014年4月10日,154.1,148.43,155.47,145,5.96M,3.77%
2014年4月9日,148.5,150.02,151.48,147.39,2.38M,-0.72%
2014年4月8日,149.58,149.02,150.38,146.37,2.85M,0.29%
2014年4月4日,149.15,149.68,150.27,146.36,2.55M,-0.76%
2014年4月3日,150.28,152.33,152.45,148.64,2.96M,-0.20%
2014年4月2日,150.58,147.95,154.24,146.39,5.14M,1.94%
2014年4月1日,147.72,140.65,147.77,140.36,3.75M,5.04%
2014年3月31日,140.64,138.19,143.07,138.18,3.36M,1.35%
2014年3月28日,138.76,143.47,144.54,137.28,5.31M,-3.18%
2014年3月27日,143.33,143.33,146.18,142.18,4.18M,-0.52%
2014年3月26日,144.08,150.09,151.01,143.96,6.31M,-4.99%
2014年3月25日,151.65,153.09,153.09,141.45,6.86M,-2.62%
2014年3月24日,155.72,155.46,159.76,154.46,2.90M,-0.06%
2014年3月21日,155.82,153.13,156.35,150.46,4.44M,1.31%
2014年3月20日,153.8,158.46,158.64,153.64,3.73M,-2.98%
2014年3月19日,158.52,154.46,159.09,153.64,3.89M,1.78%
2014年3月18日,155.74,153,160.18,153,6.54M,2.91%
2014年3月17日,151.34,150,151.51,147.28,3.54M,1.59%
2014年3月14日,148.97,149.15,150.91,147.09,2.74M,-0.61%
2014年3月13日,149.88,143.27,150.09,142.83,4.69M,4.00%
2014年3月12日,144.12,146.44,148.73,141.62,4.04M,-2.25%
2014年3月11日,147.44,141.82,148.73,141,4.24M,3.34%
2014年3月10日,142.67,149.82,150.73,140.03,5.50M,-5.17%
2014年3月7日,150.45,147.27,152,145.49,6.39M,2.15%
2014年3月6日,147.27,145.65,147.55,142.73,4.70M,1.35%
2014年3月5日,145.31,140.03,145.45,138.18,5.19M,4.20%
2014年3月4日,139.46,138.29,144.81,138.18,5.60M,-0.99%
2014年3月3日,140.85,136.36,140.9,134.85,5.37M,3.27%
2014年2月28日,136.38,131.82,137.09,131.77,4.61M,3.50%
2014年2月27日,131.77,129.23,132.54,127.29,2.82M,2.06%
2014年2月26日,129.12,127.78,131.8,126.41,2.92M,-0.24%
2014年2月25日,129.43,134.55,134.91,128.18,5.09M,-3.56%
2014年2月24日,134.2,135.55,137.35,132.37,3.43M,-0.98%
2014年2月21日,135.53,134.55,136.5,134.35,3.75M,0.06%
2014年2月20日,135.45,135.91,137.8,134.55,2.55M,-0.36%
2014年2月19日,135.94,133.68,138.16,133.68,3.46M,1.71%
2014年2月18日,133.65,135.85,135.85,132.84,3.70M,-1.98%
2014年2月17日,136.35,131,137.26,131,9.62M,4.95%
2014年2月14日,129.91,123.08,130,123.08,7.42M,5.33%
2014年2月13日,123.34,121.85,125.81,121.83,4.24M,1.13%
2014年2月12日,121.96,122,122.7,121.19,2.12M,0.08%
2014年2月11日,121.86,120.73,123.25,120.09,4.73M,0.89%
2014年2月10日,120.78,121.82,122.18,118.96,3.99M,-0.77%
2014年2月7日,121.72,120.06,122.38,119.14,2.63M,1.28%
2014年1月30日,120.18,124.09,124.5,119.09,4.09M,-3.51%
2014年1月29日,124.56,127.07,128.24,124.08,3.47M,-1.59%
2014年1月28日,126.56,127.74,129.09,125,4.00M,-1.09%
2014年1月27日,127.96,122.63,130.71,122.42,9.19M,3.87%
2014年1月24日,123.18,121.36,123.36,120.46,3.94M,1.05%
2014年1月23日,121.9,121.98,123.09,119.78,4.43M,-0.06%
2014年1月22日,121.97,115.44,122.56,114.82,8.10M,5.65%
2014年1月21日,115.44,114.55,117.01,113.96,3.89M,0.16%
2014年1月20日,115.26,110.82,115.73,110.02,6.61M,5.39%
2014年1月17日,109.36,110.73,111.5,109.2,3.56M,-1.39%
2014年1月16日,110.9,108.05,111.32,107.94,4.30M,2.72%
2014年1月15日,107.96,109.56,110.14,107.32,2.17M,-2.10%
2014年1月14日,110.28,109.27,110.72,108.09,2.58M,1.18%
2014年1月13日,108.99,108.46,111.2,108.25,4.14M,0.52%
2014年1月10日,108.43,108.19,109.48,107.32,2.32M,-0.06%
2014年1月9日,108.49,108.18,110.73,107.82,5.27M,-0.05%
2014年1月8日,108.55,109.54,110.16,107.28,3.52M,-0.96%
2014年1月7日,109.6,109.19,110.32,108.36,1.98M,-0.14%
2014年1月6日,109.75,111.71,113.55,109.73,3.33M,-2.62%
2014年1月3日,112.71,113.86,114.36,112.03,2.57M,-1.59%
2014年1月2日,114.53,116.36,116.36,114.18,2.42M,-1.87%
2013年12月31日,116.71,112.73,117.56,111.36,6.33M,3.15%
2013年12月30日,113.14,114.96,115.44,112.72,3.54M,-1.38%
2013年12月27日,114.73,113.82,115.66,113.4,2.80M,1.17%
2013年12月26日,113.4,114.55,114.75,112.86,3.76M,-1.20%
2013年12月25日,114.78,115.46,115.79,114.44,2.03M,-0.28%
2013年12月24日,115.1,115.46,116.09,114.89,3.07M,0.08%
2013年12月23日,115.01,114.94,116.04,114.65,2.11M,-0.11%
2013年12月20日,115.14,119.32,119.77,114.55,4.24M,-3.43%
2013年12月19日,119.23,121.17,121.27,119.18,1.96M,-1.01%
2013年12月18日,120.44,120.9,121.36,120.28,2.21M,-0.54%
2013年12月17日,121.1,120.86,122.48,120.36,1.72M,0.18%
2013年12月16日,120.88,123.64,124.02,120.79,3.62M,-2.51%
2013年12月13日,124,123.85,124.9,123.84,2.12M,0.00%
2013年12月12日,124,123.94,124.86,123.82,2.01M,0.01%
2013年12月11日,123.99,124.42,125.09,123.79,2.19M,-0.41%
2013年12月10日,124.5,125.01,125.36,123.82,2.79M,-0.72%
2013年12月9日,125.4,126,126.09,123.64,2.79M,-0.58%
2013年12月6日,126.14,124.34,126.46,123.64,3.21M,1.28%
2013年12月5日,124.54,125.86,125.86,124.5,2.13M,-1.08%
2013年12月4日,125.89,124.96,126.38,124.15,3.69M,0.65%
2013年12月3日,125.07,124.14,125.38,123.04,3.62M,0.58%
2013年12月2日,124.35,127.28,127.52,124.09,4.72M,-3.29%
2013年11月29日,128.58,128.18,128.77,127.2,2.25M,-0.27%
2013年11月28日,128.94,127.25,129.68,127.25,2.45M,1.34%
2013年11月27日,127.23,127.26,128.35,126,1.72M,-0.02%
2013年11月26日,127.25,128.17,128.95,127.07,1.80M,-0.67%
2013年11月25日,128.12,125.25,128.96,125.02,2.88M,1.78%
2013年11月22日,125.88,126.06,126.68,125.44,3.09M,-0.14%
2013年11月21日,126.06,128.8,129.35,125.96,3.63M,-2.39%
2013年11月20日,129.15,129.76,129.93,128.55,2.81M,-0.53%
2013年11月19日,129.84,130.46,131.09,128.46,4.53M,-0.47%
2013年11月18日,130.45,130.91,131.69,129.82,4.57M,0.04%
2013年11月15日,130.4,130.67,131.47,129.18,3.70M,-0.44%
2013年11月14日,130.97,131.82,131.82,128.81,2.64M,-0.45%
2013年11月13日,131.56,130.99,133.14,130.09,3.51M,-0.08%
2013年11月12日,131.67,126.75,132.14,126.41,7.64M,3.79%
2013年11月11日,126.86,125.46,128.8,123.8,5.76M,2.50%
2013年11月8日,123.76,126,127.26,123.64,2.37M,-2.04%
2013年11月7日,126.34,126.69,127.16,124.27,2.35M,-0.49%
2013年11月6日,126.96,125.71,128.19,125,4.89M,1.12%
2013年11月5日,125.56,123.46,125.81,122.46,3.06M,1.30%
2013年11月4日,123.94,123.14,124.52,122.97,2.14M,0.86%
2013年11月1日,122.89,122.12,123.49,121.64,2.44M,0.05%
2013年10月31日,122.83,120.59,124.1,120.46,3.84M,1.90%
2013年10月30日,120.54,120.89,121.18,119.96,2.79M,-0.16%
2013年10月29日,120.73,121.96,122.42,119.55,3.87M,-0.87%
2013年10月28日,121.79,123.44,124.34,121.14,3.54M,-2.02%
2013年10月25日,124.3,130.01,130.01,123.27,6.44M,-4.86%
2013年10月24日,130.65,130.27,130.88,129.73,2.89M,0.01%
2013年10月23日,130.63,130.24,131.53,129.28,2.88M,0.19%
2013年10月22日,130.38,131.64,131.64,129.77,2.70M,-1.15%
2013年10月21日,131.9,130.46,132.09,129.27,5.17M,1.48%
2013年10月18日,129.98,131.35,131.74,129.09,3.91M,-0.84%
2013年10月17日,131.08,131.45,132.55,130.46,5.35M,-0.03%
2013年10月16日,131.13,133,134.27,129.18,10.43M,-0.01%
2013年10月15日,131.14,127.04,131.64,126.44,7.62M,3.29%
2013年10月14日,126.96,125.41,127.03,124.84,6.08M,1.55%
2013年10月11日,125.02,123,125.3,123,4.01M,0.35%
2013年10月10日,124.58,124.55,124.89,123.86,3.20M,0.04%
2013年10月9日,124.54,124.18,124.91,123.46,4.49M,0.23%
2013年10月8日,124.25,123.42,124.91,121.99,6.26M,0.54%
2013年9月30日,123.58,121.75,123.92,121.38,5.55M,1.40%
2013年9月27日,121.87,123.17,123.78,121.63,3.81M,-1.00%
2013年9月26日,123.11,121.82,123.84,121.82,5.20M,0.19%
2013年9月25日,122.87,124.14,125,120.93,7.68M,-1.20%
2013年9月24日,124.36,128.18,129.33,124.27,10.87M,-2.85%
2013年9月23日,128.01,129.08,129.09,127.32,7.20M,-0.77%
2013年9月18日,129,128.18,129.44,126.82,7.40M,0.42%
2013年9月17日,128.46,135.46,135.64,127.74,12.00M,-5.58%
2013年9月16日,136.05,138.74,138.74,135.99,6.48M,-1.56%
2013年9月13日,138.2,137.9,140.44,137.86,7.51M,0.19%
2013年9月12日,137.94,138.76,139.27,137.46,5.25M,-0.55%
2013年9月11日,138.7,137.96,138.89,136.36,7.59M,0.63%
2013年9月10日,137.84,137.09,138.07,136.44,5.95M,0.44%
2013年9月9日,137.23,137.27,137.74,136.26,7.62M,0.45%
2013年9月6日,136.62,136.46,137.18,136.15,4.16M,0.01%
2013年9月5日,136.61,138.05,138.91,135.73,7.84M,-1.20%
2013年9月4日,138.27,138.18,139.59,137.82,8.45M,0.29%
2013年9月3日,137.87,137.27,138.91,135.46,13.55M,-0.17%
2013年9月2日,138.11,146.18,146.18,138.09,24.75M,-9.99%
2013年8月30日,153.44,153.16,153.64,152.32,2.84M,0.18%
2013年8月29日,153.16,154.55,154.85,152.83,2.40M,-0.84%
2013年8月28日,154.46,156.52,156.52,154.15,3.37M,-1.88%
2013年8月27日,157.41,157.97,157.97,156.36,2.69M,-0.45%
2013年8月26日,158.13,157.37,159.09,156.36,1.86M,0.55%
2013年8月23日,157.26,159.97,159.98,155.91,2.15M,-1.19%
2013年8月22日,159.16,158.73,160.62,158.2,1.71M,0.22%
2013年8月21日,158.81,159.1,159.23,156.73,2.54M,0.62%
2013年8月20日,157.83,158.32,159.09,157,3.44M,-0.89%
2013年8月19日,159.24,159.46,159.92,157.27,2.13M,0.44%
2013年8月16日,158.55,161.39,164.55,158.23,3.85M,-1.72%
2013年8月15日,161.33,162.6,164.73,161.26,1.69M,-0.69%
2013年8月14日,162.45,163.54,165.76,162.18,2.39M,-0.70%
2013年8月13日,163.59,161.83,164.09,160.46,2.80M,0.92%
2013年8月12日,162.1,157.09,162.21,156.83,4.33M,3.17%
2013年8月9日,157.12,159.5,160.08,155.4,2.52M,-1.33%
2013年8月8日,159.24,160.38,161.24,158.55,1.77M,-0.69%
2013年8月7日,160.35,158.91,162.42,157.94,3.12M,0.66%
2013年8月6日,159.3,158.12,159.55,157,2.92M,-0.15%
2013年8月5日,159.55,160.03,160.7,158.09,1.99M,-0.30%
2013年8月2日,160.03,157.08,161.96,156.99,3.22M,2.41%
2013年8月1日,156.26,154.53,156.82,153.69,2.73M,2.01%
2013年7月31日,153.18,154.26,155.64,152.46,1.60M,0.04%
2013年7月30日,153.12,154.82,155.71,150.54,4.63M,-1.69%
2013年7月29日,155.74,158.44,158.44,155.46,2.96M,-2.09%
2013年7月26日,159.06,160.91,161.64,159,2.10M,-2.11%
2013年7月25日,162.49,159.46,163.46,158.46,4.35M,2.36%
2013年7月24日,158.74,163.09,163.09,157.36,4.85M,-2.77%
2013年7月23日,163.26,159.94,163.9,159.07,3.16M,2.69%
2013年7月22日,158.98,159.69,160.99,157.32,2.98M,-0.64%
2013年7月19日,160.01,168.19,168.19,158.66,8.07M,-4.90%
2013年7月18日,168.24,170,170.41,167,2.83M,-0.99%
2013年7月17日,169.93,173.18,173.45,169.83,3.01M,-2.11%
2013年7月16日,173.59,171.05,173.89,168.64,4.07M,1.60%
2013年7月15日,170.86,172.16,172.82,168.12,4.03M,-0.46%
2013年7月12日,171.65,177.37,178.88,171.55,4.73M,-3.65%
2013年7月11日,178.15,176.86,178.64,174.57,5.07M,1.10%
2013年7月10日,176.22,173.83,176.46,171.72,3.66M,0.93%
2013年7月9日,174.59,178.46,178.46,173.37,2.23M,-1.59%
2013年7月8日,177.42,178.98,179.9,175.46,2.65M,-0.99%
2013年7月5日,179.2,179,181.24,179,1.96M,0.25%
2013年7月4日,178.74,179.15,181.69,178.71,2.66M,-0.68%
2013年7月3日,179.97,180.82,181.64,178.3,3.90M,0.01%
2013年7月2日,179.96,176.61,180.9,175.11,3.68M,1.88%
2013年7月1日,176.63,174.57,177.24,173.65,2.84M,1.00%
2013年6月28日,174.88,171.68,175.87,171.68,3.09M,1.47%
2013年6月27日,172.35,171.56,174.86,170.99,3.75M,0.46%
2013年6月26日,171.56,171.35,172.56,167.98,3.62M,-0.59%
2013年6月25日,172.58,168.69,173,160.03,5.65M,2.27%
2013年6月24日,168.74,174.19,174.55,168.35,4.49M,-2.90%
2013年6月21日,173.79,172.76,178.07,170.46,4.36M,-0.30%
2013年6月20日,174.31,176.78,177.71,173.28,2.81M,-1.59%
2013年6月19日,177.12,173.53,177.73,171.09,3.18M,1.66%
2013年6月18日,174.23,171.96,174.36,169.56,3.01M,1.14%
2013年6月17日,172.26,176.61,177.26,172.01,3.27M,-2.34%
2013年6月14日,176.38,176.68,177.27,172.35,3.58M,-0.35%
2013年6月13日,177.01,177.38,180.44,174.55,4.95M,-0.79%
2013年6月7日,178.42,177.37,181.82,175.92,2.80M,-2.68%
2013年6月6日,183.33,182.92,186.18,182.92,3.73M,0.24%
2013年6月5日,182.88,183.63,184.09,181.44,2.61M,-0.26%
2013年6月4日,183.36,183.91,186.64,183.32,4.66M,-0.19%
2013年6月3日,183.71,180.09,184.14,179.26,4.43M,2.53%
2013年5月31日,179.18,182.7,183.09,179.09,2.70M,-1.57%
2013年5月30日,182.05,182.55,184.38,180.92,2.75M,-0.62%
2013年5月29日,183.17,184.55,188.06,183.05,3.56M,-0.32%
2013年5月28日,183.76,183.53,184.83,181.41,2.60M,0.25%
2013年5月27日,183.3,183.61,183.73,180,2.95M,0.35%
2013年5月24日,182.66,185.46,188.34,181.82,4.96M,-0.75%
2013年5月23日,184.04,181.46,187.72,181.46,6.85M,1.49%
2013年5月22日,181.34,177.86,182.36,177.36,5.08M,2.28%
2013年5月21日,177.29,177.16,177.96,175.92,2.54M,0.01%
2013年5月20日,177.27,178.91,180.44,176.77,3.40M,-0.46%
2013年5月17日,178.1,176.44,178.59,175.46,3.69M,0.54%
2013年5月16日,177.14,176.37,182.28,174.55,5.00M,0.10%
2013年5月15日,176.96,173.53,178.78,173.38,2.56M,1.82%
2013年5月14日,173.81,178.27,179.18,172.74,4.01M,-3.28%
2013年5月13日,179.71,179.19,183.27,176.15,3.58M,0.29%
2013年5月10日,179.19,179.1,182.65,178.19,5.37M,-0.04%
2013年5月9日,179.26,172.05,179.27,172.05,7.71M,4.39%
2013年5月8日,171.72,170.73,172.73,169.21,4.67M,0.64%
2013年5月7日,170.63,162.74,171.22,162.74,7.81M,5.56%
2013年5月6日,161.64,157.27,161.8,156.35,3.32M,3.10%
2013年5月3日,156.77,156.18,158.2,155.09,2.36M,0.78%
2013年5月2日,155.55,157.27,157.32,153.66,3.14M,-1.66%
2013年4月26日,158.17,161.28,161.82,157.28,1.79M,-1.53%
2013年4月25日,160.64,158.2,161.42,157.47,2.79M,1.05%
2013年4月24日,158.97,156.56,159.09,154.82,3.34M,1.78%
2013年4月23日,156.19,157.73,159.07,156.09,3.40M,-1.09%
2013年4月22日,157.92,162.64,162.64,157.73,4.70M,-3.08%
2013年4月19日,162.94,163.09,163.53,160.81,4.32M,0.04%
2013年4月18日,162.86,161.09,163.64,160.01,4.62M,0.37%
2013年4月17日,162.26,157.82,162.52,157.77,4.73M,3.08%
2013年4月16日,157.42,154.55,159.27,154.18,4.31M,0.24%
2013年4月15日,157.04,156.61,157.87,154.56,3.12M,0.30%
2013年4月12日,156.57,153.56,158.55,153.18,6.58M,1.96%
2013年4月11日,153.56,154.55,155.46,153,3.27M,-0.61%
2013年4月10日,154.51,149.09,155.55,147.91,7.79M,3.89%
2013年4月9日,148.73,148.99,149.91,147.91,2.66M,-0.44%
2013年4月8日,149.38,147.4,150,145.86,4.15M,0.29%
2013年4月3日,148.96,148.8,150,148.35,2.42M,0.09%
2013年4月2日,148.83,150.09,150.88,148.43,3.58M,-0.75%
2013年4月1日,149.96,152.81,153.15,149.62,3.20M,-2.32%
2013年3月29日,153.51,152.05,154.15,150.93,5.25M,1.22%
2013年3月28日,151.65,150.98,152.89,147.55,4.56M,0.02%
2013年3月27日,151.63,154.55,154.91,150.36,5.24M,-1.82%
2013年3月26日,154.44,153.73,155.65,153.1,3.57M,0.50%
2013年3月25日,153.66,153.64,155.24,152.82,3.52M,-0.01%
2013年3月22日,153.68,151.35,154.46,150.65,5.01M,1.36%
2013年3月21日,151.62,154.09,154.09,150.73,7.19M,-1.84%
2013年3月20日,154.46,150.24,155.08,149.18,7.91M,2.86%
2013年3月19日,150.16,152.91,154.38,149.55,6.98M,-2.52%
2013年3月18日,154.05,160.82,160.82,152.9,8.61M,-4.25%
2013年3月15日,160.88,161.38,164.27,159.18,3.96M,-1.10%
2013年3月14日,162.67,165.91,167.97,162.42,3.86M,-2.66%
2013年3月13日,167.12,165.82,169.11,165.82,3.38M,0.91%
2013年3月12日,165.62,169.09,169.18,163.64,2.79M,-1.63%
2013年3月11日,168.36,167.09,168.64,165.28,3.85M,0.58%
2013年3月8日,167.39,169.1,170.46,166.97,3.96M,0.15%
2013年3月7日,167.15,163.07,171.46,163.02,9.37M,3.75%
2013年3月6日,161.11,160,161.18,157.86,5.42M,1.27%
2013年3月5日,159.09,159.47,160.42,158.05,4.07M,0.16%
2013年3月4日,158.84,157.93,160.56,157.93,5.73M,0.52%
2013年3月1日,158.02,158.46,159.96,157.26,4.18M,-0.67%
2013年2月28日,159.09,161.64,161.64,156.36,6.25M,-1.00%
